,trade_date,ts_code,name,industry,area,pe,float_share,total_share,total_assets,liquid_assets,fixed_assets,reserved,reserved_pershare,eps,bvps,pb,list_date,undp,per_undp,rev_yoy,profit_yoy,gpr,npr,holder_num
76,20241216,000415.SZ,渤海租赁,多元金融,新疆,11.73,53.93,61.85,2679.38,243.47,1966.36,171.14,2.77,0.26,4.93,0.82,19960716,40.71,0.66,8.13,87.33,46.39,9.61,80959
77,20241216,000417.SZ,合百集团,百货,安徽,19.73,7.79,7.8,126.79,48.48,15.8,3.9,0.5,0.27,6.05,1.16,19960812,24.01,3.08,3.88,-20.36,27.03,5.15,26795
78,20241216,000419.SZ,通程控股,百货,湖南,18.69,5.44,5.44,55.07,23.9,7.33,4.17,0.77,0.27,6.27,1.07,19960816,14.06,2.59,-11.85,23.76,25.39,13.05,24869
79,20241216,000420.SZ,吉林化纤,化纤,吉林,124.46,24.58,24.59,120.41,29.59,57.75,23.47,0.95,0.03,1.8,2.33,19960802,-5.72,-0.23,1.53,13.95,16.05,2.15,74942
80,20241216,000421.SZ,南京公用,供气供热,江苏,0.0,5.74,5.76,157.84,99.16,35.9,4.15,0.72,-0.03,4.6,1.46,19960806,14.7,2.55,9.13,-163.39,13.42,-0.31,41824
81,20241216,000422.SZ,湖北宜化,农药化肥,湖北,14.37,10.07,10.83,248.93,63.41,93.35,40.95,3.78,0.71,6.84,1.96,19960815,18.33,1.69,-1.34,94.92,14.24,7.42,104805
82,20241216,000423.SZ,东阿阿胶,中成药,山东,25.01,6.44,6.44,127.15,99.12,18.01,4.02,0.62,1.79,15.39,3.88,19960729,84.78,13.16,26.28,47.0,74.13,26.61,53842
83,20241216,000425.SZ,徐工机械,工程机械,江苏,13.25,81.2,118.16,1659.7,1133.67,236.71,164.05,1.39,0.45,4.98,1.59,19960828,289.89,2.45,-4.11,9.71,23.63,7.74,136811
84,20241216,000426.SZ,兴业银锡,铅锌,内蒙,13.34,16.75,17.76,113.65,13.24,41.92,22.48,1.27,0.71,4.16,3.13,19960828,32.79,1.85,35.95,139.4,64.31,38.83,35522
85,20241216,000428.SZ,华天酒店,酒店餐饮,湖南,0.0,10.19,10.19,46.59,9.68,20.09,14.52,1.43,-0.11,1.59,2.5,19960808,-9.98,-0.98,-10.61,-16.59,22.81,-31.95,47892
86,20241216,000429.SZ,粤高速Ａ,路桥,广东,14.8,13.03,20.91,223.06,47.43,82.11,7.83,0.37,0.65,4.88,2.62,19980220,55.02,2.63,-5.03,0.01,68.24,51.65,53638
87,20241216,000430.SZ,张家界,旅游景点,湖南,0.0,3.32,4.05,25.86,1.04,11.02,8.52,2.11,-0.16,1.99,3.85,19960829,-5.12,-1.26,-5.08,-53.36,18.01,-20.87,46593
88,20241216,000488.SZ,晨鸣纸业,造纸,山东,0.0,16.83,29.57,751.94,255.72,317.97,52.5,1.78,-0.24,5.4,0.62,20001120,73.1,2.47,0.52,7.57,8.82,-4.08,133939
89,20241216,000498.SZ,山东路桥,建筑工程,山东,5.01,14.58,15.61,1519.8,1095.15,41.63,1.94,0.12,0.73,9.04,0.69,19970609,111.77,7.16,-6.33,3.52,12.3,4.2,50814
90,20241216,000501.SZ,武商集团,百货,湖北,54.87,7.68,7.69,310.56,58.39,152.26,14.49,1.88,0.16,14.36,0.82,19921120,67.61,8.79,-5.86,4.74,47.31,2.42,34074
91,20241216,000503.SZ,国新健康,软件服务,山东,0.0,9.55,9.81,18.52,14.72,0.09,7.14,0.73,-0.03,1.42,8.9,19921130,-1.94,-0.2,24.4,71.49,3.42,-16.0,50724
92,20241216,000504.SZ,南华生物,医疗保健,湖南,0.0,3.11,3.3,5.94,4.93,0.14,4.31,1.31,-0.03,0.75,13.4,19921208,-5.47,-1.66,-11.78,-1828.04,68.03,-9.61,20073
